macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point,Unnamed: 0
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:31,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,24.949219,12.14015,32,-62,2022-07-08T12:29:13.195+0100,7/8/2022 12:32,16.94798463,1,
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:38,22.170916486459312,2,1106.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:39,22.170916486459312,2,1107.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:40,22.170916486459312,2,1108.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:41,22.170916486459312,2,1109.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:42,22.170916486459312,2,1110.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:43,22.170916486459312,2,1111.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:44,22.170916486459312,2,1112.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:45,22.170916486459312,2,1113.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:46,22.170916486459312,2,1114.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:47,22.170916486459312,2,1115.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:49,22.170916486459312,2,1116.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:50,22.170916486459312,2,1117.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:51,22.170916486459312,2,1118.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:52,22.170916486459312,2,1119.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:53,22.170916486459312,2,1120.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:54,22.170916486459312,2,1121.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:55,22.170916486459312,2,1122.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:56,22.170916486459312,2,1123.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:57,22.170916486459312,2,1124.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:58,22.170916486459312,2,1125.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:43:59,22.170916486459312,2,1126.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:01,22.170916486459312,2,1127.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:02,22.170916486459312,2,1128.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:03,22.170916486459312,2,1129.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:04,22.170916486459312,2,1130.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:05,22.170916486459312,2,1131.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:06,22.170916486459312,2,1132.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:07,22.170916486459312,2,1133.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:08,22.170916486459312,2,1134.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:09,22.170916486459312,2,1135.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:10,22.170916486459312,2,1136.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:12,22.170916486459312,2,1137.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:13,22.170916486459312,2,1138.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:14,22.170916486459312,2,1139.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:15,22.170916486459312,2,1140.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:16,22.170916486459312,2,1141.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:17,22.170916486459312,2,1142.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:18,22.170916486459312,2,1143.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:19,22.170916486459312,2,1144.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:20,22.170916486459312,2,1145.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:21,22.170916486459312,2,1146.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:22,22.170916486459312,2,1147.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:24,22.170916486459312,2,1148.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:25,22.170916486459312,2,1149.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:26,22.170916486459312,2,1150.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:27,22.170916486459312,2,1151.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:28,22.170916486459312,2,1152.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:29,22.170916486459312,2,1153.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:30,22.170916486459312,2,1154.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:31,22.170916486459312,2,1155.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:32,22.170916486459312,2,1156.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:33,22.170916486459312,2,1157.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:35,22.170916486459312,2,1158.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:36,22.170916486459312,2,1159.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:37,22.170916486459312,2,1160.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:38,22.170916486459312,2,1161.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:39,22.170916486459312,2,1162.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:40,22.170916486459312,2,1163.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:41,22.170916486459312,2,1164.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:42,22.170916486459312,2,1165.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:43,22.170916486459312,2,1166.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:44,22.170916486459312,2,1167.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:45,22.170916486459312,2,1168.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:47,22.170916486459312,2,1169.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:48,22.170916486459312,2,1170.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:49,22.170916486459312,2,1171.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:50,22.170916486459312,2,1172.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:51,22.170916486459312,2,1173.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:52,22.170916486459312,2,1174.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:53,22.170916486459312,2,1175.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:54,22.170916486459312,2,1176.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:56,22.170916486459312,2,1177.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:57,22.170916486459312,2,1178.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:58,22.170916486459312,2,1179.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:44:59,22.170916486459312,2,1180.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:00,22.170916486459312,2,1181.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:01,22.170916486459312,2,1182.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:02,22.170916486459312,2,1183.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:03,22.170916486459312,2,1184.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:04,22.170916486459312,2,1185.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:05,22.170916486459312,2,1186.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:06,22.170916486459312,2,1187.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:07,22.170916486459312,2,1188.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:08,22.170916486459312,2,1189.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:09,22.170916486459312,2,1190.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:10,22.170916486459312,2,1191.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:12,22.170916486459312,2,1192.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:13,22.170916486459312,2,1193.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:14,22.170916486459312,2,1194.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:15,22.170916486459312,2,1195.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:16,22.170916486459312,2,1196.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:17,22.170916486459312,2,1197.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:18,22.170916486459312,2,1198.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:19,22.170916486459312,2,1199.0
f4:02:28:5a:28:63,16.230217,35.075512,32,-56,2022-07-08T13:43:38.203+0100,2022-07-08 13:45:20,22.170916486459312,2,1200.0
