Unnamed: 0,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point
3722,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:00,34.5850112251333,4
3723,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:01,34.5850112251333,4
3724,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:02,34.5850112251333,4
3725,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:03,34.5850112251333,4
3726,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:04,34.5850112251333,4
3727,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:05,34.5850112251333,4
3728,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:06,34.5850112251333,4
3729,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:07,34.5850112251333,4
3730,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:08,34.5850112251333,4
3731,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:09,34.5850112251333,4
3732,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:10,34.5850112251333,4
3733,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:11,34.5850112251333,4
3734,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:13,34.5850112251333,4
3735,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:14,34.5850112251333,4
3736,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:15,34.5850112251333,4
3737,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:16,34.5850112251333,4
3738,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:17,34.5850112251333,4
3739,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:18,34.5850112251333,4
3740,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:19,34.5850112251333,4
3741,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:20,34.5850112251333,4
3742,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:21,34.5850112251333,4
3743,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:22,34.5850112251333,4
3744,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:23,34.5850112251333,4
3745,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:24,34.5850112251333,4
3746,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:26,34.5850112251333,4
3747,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:27,34.5850112251333,4
3748,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:28,34.5850112251333,4
3749,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:29,34.5850112251333,4
3750,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:30,34.5850112251333,4
3751,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:31,34.5850112251333,4
3752,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:32,34.5850112251333,4
3753,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:33,34.5850112251333,4
3754,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:34,34.5850112251333,4
3755,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:35,34.5850112251333,4
3756,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:36,34.5850112251333,4
3757,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:37,34.5850112251333,4
3758,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:38,34.5850112251333,4
3759,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:40,34.5850112251333,4
3760,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:41,34.5850112251333,4
3761,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:42,34.5850112251333,4
3762,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:44,34.5850112251333,4
3763,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:45,34.5850112251333,4
3764,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:46,34.5850112251333,4
3765,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:47,34.5850112251333,4
3766,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:48,34.5850112251333,4
3767,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:49,34.5850112251333,4
3768,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:50,34.5850112251333,4
3769,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:51,34.5850112251333,4
3770,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:52,34.5850112251333,4
3771,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:53,34.5850112251333,4
3772,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:54,34.5850112251333,4
3773,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:55,34.5850112251333,4
3774,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:57,34.5850112251333,4
3775,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:58,34.5850112251333,4
3776,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:35:59,34.5850112251333,4
3777,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:00,34.5850112251333,4
3778,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:01,34.5850112251333,4
3779,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:02,34.5850112251333,4
3780,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:03,34.5850112251333,4
3781,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:04,34.5850112251333,4
3782,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:05,34.5850112251333,4
3783,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:07,34.5850112251333,4
3784,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:08,34.5850112251333,4
3785,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:09,34.5850112251333,4
3786,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:10,34.5850112251333,4
3787,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:11,34.5850112251333,4
3788,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:12,34.5850112251333,4
3789,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:13,34.5850112251333,4
3790,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:14,34.5850112251333,4
3791,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:15,34.5850112251333,4
3792,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:16,34.5850112251333,4
3793,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:17,34.5850112251333,4
3794,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:18,34.5850112251333,4
3795,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:19,34.5850112251333,4
3796,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:20,34.5850112251333,4
3797,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:21,34.5850112251333,4
3798,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:22,34.5850112251333,4
3799,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:24,34.5850112251333,4
3800,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:25,34.5850112251333,4
3801,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:26,34.5850112251333,4
3802,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:27,34.5850112251333,4
3803,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:28,34.5850112251333,4
3804,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:29,34.5850112251333,4
3805,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:30,34.5850112251333,4
3806,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:31,34.5850112251333,4
3807,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:32,34.5850112251333,4
3808,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:33,34.5850112251333,4
3809,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:34,34.5850112251333,4
3810,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:36,34.5850112251333,4
3811,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:37,34.5850112251333,4
3812,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:38,34.5850112251333,4
3813,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:39,34.5850112251333,4
3814,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:40,34.5850112251333,4
3815,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:41,34.5850112251333,4
3816,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:42,34.5850112251333,4
3817,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:43,34.5850112251333,4
3818,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:44,34.5850112251333,4
3819,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:45,34.5850112251333,4
3820,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:46,34.5850112251333,4
3821,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:47,34.5850112251333,4
3822,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:48,34.5850112251333,4
3823,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:49,34.5850112251333,4
3824,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:50,34.5850112251333,4
3825,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:51,34.5850112251333,4
3826,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:53,34.5850112251333,4
3827,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:54,34.5850112251333,4
3828,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:55,34.5850112251333,4
3829,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:56,34.5850112251333,4
3830,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:57,34.5850112251333,4
3831,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:58,34.5850112251333,4
3832,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:36:59,34.5850112251333,4
3833,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:00,34.5850112251333,4
3834,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:01,34.5850112251333,4
3835,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:02,34.5850112251333,4
3836,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:03,34.5850112251333,4
3837,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:04,34.5850112251333,4
3838,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:05,34.5850112251333,4
3839,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:06,34.5850112251333,4
3840,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:08,34.5850112251333,4
3841,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:09,34.5850112251333,4
3842,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:10,34.5850112251333,4
3843,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:11,34.5850112251333,4
3844,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:12,34.5850112251333,4
3845,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:13,34.5850112251333,4
3846,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:14,34.5850112251333,4
3847,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:15,34.5850112251333,4
3848,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:16,34.5850112251333,4
3849,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:17,34.5850112251333,4
3850,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:18,34.5850112251333,4
3851,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:19,34.5850112251333,4
3852,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:20,34.5850112251333,4
3853,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:21,34.5850112251333,4
3854,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:23,34.5850112251333,4
3855,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:24,34.5850112251333,4
3856,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:25,34.5850112251333,4
3857,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:26,34.5850112251333,4
3858,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:27,34.5850112251333,4
3859,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:28,34.5850112251333,4
3860,f4:02:28:5a:28:63,32.950096,11.03241,40,-63,2022-07-08T15:34:38.558+0100,2022-07-08 15:37:29,34.5850112251333,4
4419,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:31,37.61826581521883,5
4420,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:32,37.61826581521883,5
4421,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:33,37.61826581521883,5
4422,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:34,37.61826581521883,5
4423,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:35,37.61826581521883,5
4424,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:36,37.61826581521883,5
4425,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:37,37.61826581521883,5
4426,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:38,37.61826581521883,5
4427,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:39,37.61826581521883,5
4428,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:41,37.61826581521883,5
4429,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:42,37.61826581521883,5
4430,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:43,37.61826581521883,5
4431,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:44,37.61826581521883,5
4432,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:45,37.61826581521883,5
4433,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:46,37.61826581521883,5
4434,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:47,37.61826581521883,5
4435,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:48,37.61826581521883,5
4436,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:49,37.61826581521883,5
4437,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:50,37.61826581521883,5
4438,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:52,37.61826581521883,5
4439,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:53,37.61826581521883,5
4440,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:54,37.61826581521883,5
4441,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:55,37.61826581521883,5
4442,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:56,37.61826581521883,5
4443,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:57,37.61826581521883,5
4444,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:58,37.61826581521883,5
4445,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:01:59,37.61826581521883,5
4446,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:00,37.61826581521883,5
4447,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:01,37.61826581521883,5
4448,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:03,37.61826581521883,5
4449,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:04,37.61826581521883,5
4450,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:05,37.61826581521883,5
4451,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:06,37.61826581521883,5
4452,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:07,37.61826581521883,5
4453,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:08,37.61826581521883,5
4454,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:09,37.61826581521883,5
4455,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:10,37.61826581521883,5
4456,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:11,37.61826581521883,5
4457,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:13,37.61826581521883,5
4458,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:14,37.61826581521883,5
4459,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:15,37.61826581521883,5
4460,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:16,37.61826581521883,5
4461,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:17,37.61826581521883,5
4462,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:18,37.61826581521883,5
4463,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:19,37.61826581521883,5
4464,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:20,37.61826581521883,5
4465,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:21,37.61826581521883,5
4466,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:22,37.61826581521883,5
4467,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:24,37.61826581521883,5
4468,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:25,37.61826581521883,5
4469,f4:02:28:5a:28:63,63.361626,33.236755,64,-75,2022-07-11T09:56:39.656+0100,2022-07-11 10:02:26,37.61826581521883,5
