macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point,associated,locComputeType
dc:a6:32:26:67:ab,24,0,80,-57,2022-07-08T12:41:34.807+0100,7/8/2022 12:41,10.87664,1,,
dc:a6:32:26:67:ab,24,0,80,-57,2022-07-08T12:41:34.807+0100,7/8/2022 12:41,10.87664,1,,
dc:a6:32:26:67:ab,21.169315,0,80,-58,2022-07-08T12:41:36.839+0100,7/8/2022 12:41,8.045955,1,,
dc:a6:32:26:67:ab,21.169315,0,80,-58,2022-07-08T12:41:36.839+0100,7/8/2022 12:41,8.045955,1,,
dc:a6:32:26:67:ab,21.178942,0,80,-57,2022-07-08T12:41:38.850+0100,7/8/2022 12:41,8.055582,1,,
dc:a6:32:26:67:ab,18.371372,0.40410572,80,-58,2022-07-08T12:41:40.850+0100,7/8/2022 12:41,5.263547415,1,,
dc:a6:32:26:67:ab,18.371372,0.40410572,80,-58,2022-07-08T12:41:40.850+0100,7/8/2022 12:41,5.263547415,1,,
dc:a6:32:26:67:ab,15.565411,0.8073922,80,-58,2022-07-08T12:41:42.891+0100,7/8/2022 12:41,2.572060507,1,,
dc:a6:32:26:67:ab,15.565411,0.8073922,80,-58,2022-07-08T12:41:42.891+0100,7/8/2022 12:41,2.572060507,1,,
dc:a6:32:26:67:ab,15.609675,0.80408955,80,-57,2022-07-08T12:41:44.884+0100,7/8/2022 12:41,2.613105869,1,,
dc:a6:32:26:67:ab,15.609675,0.80408955,80,-57,2022-07-08T12:41:44.884+0100,7/8/2022 12:41,2.613105869,1,,
dc:a6:32:26:67:ab,15.584658,0.7978083,80,-58,2022-07-08T12:41:46.918+0100,7/8/2022 12:41,2.587370466,1,,
dc:a6:32:26:67:ab,15.584658,0.7978083,80,-58,2022-07-08T12:41:46.918+0100,7/8/2022 12:41,2.587370466,1,,
dc:a6:32:26:67:ab,15.632498,0.79234916,80,-59,2022-07-08T12:41:48.922+0100,7/8/2022 12:41,2.631271688,1,,
dc:a6:32:26:67:ab,15.632498,0.79234916,80,-59,2022-07-08T12:41:48.922+0100,7/8/2022 12:41,2.631271688,1,,
dc:a6:32:26:67:ab,18.438416,0.39452842,80,-58,2022-07-08T12:41:50.922+0100,7/8/2022 12:41,5.329678504,1,,
dc:a6:32:26:67:ab,18.438416,0.39452842,80,-58,2022-07-08T12:41:50.922+0100,7/8/2022 12:41,5.329678504,1,,
dc:a6:32:26:67:ab,18.38647,0.40438354,80,-58,2022-07-08T12:41:52.952+0100,7/8/2022 12:41,5.278622256,1,,
dc:a6:32:26:67:ab,18.38647,0.40438354,80,-58,2022-07-08T12:41:52.952+0100,7/8/2022 12:41,5.278622256,1,,
dc:a6:32:26:67:ab,15.584658,0.4030086,80,-58,2022-07-08T12:41:54.958+0100,7/8/2022 12:41,2.494073731,1,,
dc:a6:32:26:67:ab,15.584658,0.4030086,80,-58,2022-07-08T12:41:54.958+0100,7/8/2022 12:41,2.494073731,1,,
dc:a6:32:26:67:ab,17.972744,0.4002588,80,-58,2022-07-08T12:41:57.008+0100,7/8/2022 12:41,4.865874257,1,,
dc:a6:32:26:67:ab,18.015074,0.39727634,80,-58,2022-07-08T12:41:59.002+0100,7/8/2022 12:41,4.907819714,1,,
dc:a6:32:26:67:ab,18.015074,0.39727634,80,-58,2022-07-08T12:41:59.002+0100,7/8/2022 12:42,4.907819714,1,,
dc:a6:32:26:67:ab,18.05601,0.39452842,80,-58,2022-07-08T12:42:01.006+0100,7/8/2022 12:42,4.948402641,1,,
dc:a6:32:26:67:ab,18.05601,0.39452842,80,-58,2022-07-08T12:42:01.006+0100,7/8/2022 12:42,4.948402641,1,,
dc:a6:32:26:67:ab,20.838854,0,80,-58,2022-07-08T12:42:03.055+0100,7/8/2022 12:42,7.715494,1,,
dc:a6:32:26:67:ab,20.838854,0,80,-58,2022-07-08T12:42:03.055+0100,7/8/2022 12:42,7.715494,1,,
dc:a6:32:26:67:ab,20.776731,0.40410572,80,-58,2022-07-08T12:42:05.043+0100,7/8/2022 12:42,7.66403217,1,,
dc:a6:32:26:67:ab,20.776731,0.40410572,80,-58,2022-07-08T12:42:05.043+0100,7/8/2022 12:42,7.66403217,1,,
dc:a6:32:26:67:ab,21.178942,0.4030086,80,-58,2022-07-08T12:42:07.079+0100,7/8/2022 12:42,8.065656656,1,,
dc:a6:32:26:67:ab,21.178942,0.4030086,80,-58,2022-07-08T12:42:07.079+0100,7/8/2022 12:42,8.065656656,1,,
dc:a6:32:26:67:ab,17.96312,0.8046423,80,-59,2022-07-08T12:42:09.080+0100,7/8/2022 12:42,4.906192627,1,,
dc:a6:32:26:67:ab,17.96312,0.8046423,80,-59,2022-07-08T12:42:09.080+0100,7/8/2022 12:42,4.906192627,1,,
dc:a6:32:26:67:ab,17.993086,0.80055803,80,-58,2022-07-08T12:42:11.089+0100,7/8/2022 12:42,4.935091131,1,,
dc:a6:32:26:67:ab,17.993086,0.80055803,80,-58,2022-07-08T12:42:11.089+0100,7/8/2022 12:42,4.935091131,1,,
dc:a6:32:26:67:ab,15.203648,1.199442,80,-58,2022-07-08T12:42:13.126+0100,7/8/2022 12:42,2.401303661,1,,
dc:a6:32:26:67:ab,15.203648,1.199442,80,-58,2022-07-08T12:42:13.126+0100,7/8/2022 12:42,2.401303661,1,,
dc:a6:32:26:67:ab,17.998545,0.80055803,80,-57,2022-07-08T12:42:15.292+0100,7/8/2022 12:42,4.940477906,1,,
dc:a6:32:26:67:ab,18.039791,0.7950585,80,-58,2022-07-08T12:42:17.310+0100,7/8/2022 12:42,4.98030238,1,,
dc:a6:32:26:67:ab,18.039791,0.7950585,80,-58,2022-07-08T12:42:17.310+0100,7/8/2022 12:42,4.98030238,1,,
dc:a6:32:26:67:ab,21.217155,0.39754945,80,-57,2022-07-08T12:42:19.333+0100,7/8/2022 12:42,8.103552497,1,,
dc:a6:32:26:67:ab,21.217155,0.39754945,80,-57,2022-07-08T12:42:19.333+0100,7/8/2022 12:42,8.103552497,1,,
dc:a6:32:26:67:ab,21.236404,0.39479965,80,-58,2022-07-08T12:42:21.337+0100,7/8/2022 12:42,8.122644256,1,,
dc:a6:32:26:67:ab,21.236404,0.39479965,80,-58,2022-07-08T12:42:21.337+0100,7/8/2022 12:42,8.122644256,1,,
dc:a6:32:26:67:ab,24,0,80,-58,2022-07-08T12:42:23.349+0100,7/8/2022 12:42,10.87664,1,,
dc:a6:32:26:67:ab,24,0,80,-58,2022-07-08T12:42:23.349+0100,7/8/2022 12:42,10.87664,1,,
dc:a6:32:26:67:ab,21.169315,0.40438354,80,-58,2022-07-08T12:42:25.379+0100,7/8/2022 12:42,8.056110594,1,,
dc:a6:32:26:67:ab,21.169315,0.40438354,80,-58,2022-07-08T12:42:25.379+0100,7/8/2022 12:42,8.056110594,1,,
dc:a6:32:26:67:ab,18.348255,0.8073922,80,-58,2022-07-08T12:42:27.383+0100,7/8/2022 12:42,5.286909298,1,,
dc:a6:32:26:67:ab,18.348255,0.8073922,80,-58,2022-07-08T12:42:27.383+0100,7/8/2022 12:42,5.286909298,1,,
dc:a6:32:26:67:ab,18.377129,0.8032674,80,-57,2022-07-08T12:42:29.413+0100,7/8/2022 12:42,5.314821467,1,,
dc:a6:32:26:67:ab,18.377129,0.8032674,80,-57,2022-07-08T12:42:29.413+0100,7/8/2022 12:42,5.314821467,1,,
dc:a6:32:26:67:ab,18.415344,0.7978083,80,-58,2022-07-08T12:42:31.421+0100,7/8/2022 12:42,5.351784071,1,,
dc:a6:32:26:67:ab,18.415344,0.7978083,80,-58,2022-07-08T12:42:31.421+0100,7/8/2022 12:42,5.351784071,1,,
dc:a6:32:26:67:ab,15.622871,0.79234916,80,-58,2022-07-08T12:42:33.555+0100,7/8/2022 12:42,2.622093139,1,,
dc:a6:32:26:67:ab,16.797808,0.39479965,80,-57,2022-07-08T12:42:35.574+0100,7/8/2022 12:42,3.695596686,1,,
dc:a6:32:26:67:ab,16.797808,0.39479965,80,-57,2022-07-08T12:42:35.574+0100,7/8/2022 12:42,3.695596686,1,,
dc:a6:32:26:67:ab,19.586155,0,80,-58,2022-07-08T12:42:37.643+0100,7/8/2022 12:42,6.462795,1,,
dc:a6:32:26:67:ab,19.586155,0,80,-58,2022-07-08T12:42:37.643+0100,7/8/2022 12:42,6.462795,1,,
dc:a6:32:26:67:ab,19.61913,0,80,-58,2022-07-08T12:42:39.642+0100,7/8/2022 12:42,6.49577,1,,
dc:a6:32:26:67:ab,19.61913,0,80,-58,2022-07-08T12:42:39.642+0100,7/8/2022 12:42,6.49577,1,,
dc:a6:32:26:67:ab,16.006754,0.40438354,80,-59,2022-07-08T12:42:41.672+0100,7/8/2022 12:42,2.911612441,1,,
dc:a6:32:26:67:ab,16.006754,0.40438354,80,-59,2022-07-08T12:42:41.672+0100,7/8/2022 12:42,2.911612441,1,,
dc:a6:32:26:67:ab,18.793724,0.4030086,80,-57,2022-07-08T12:42:43.682+0100,7/8/2022 12:42,5.684667433,1,,
dc:a6:32:26:67:ab,18.793724,0.4030086,80,-57,2022-07-08T12:42:43.682+0100,7/8/2022 12:42,5.684667433,1,,
dc:a6:32:26:67:ab,17.566986,0.8046423,80,-58,2022-07-08T12:42:45.724+0100,7/8/2022 12:42,4.515889863,1,,
dc:a6:32:26:67:ab,17.566986,0.8046423,80,-58,2022-07-08T12:42:45.724+0100,7/8/2022 12:42,4.515889863,1,,
dc:a6:32:26:67:ab,17.600996,0.80055803,80,-57,2022-07-08T12:42:47.743+0100,7/8/2022 12:42,4.548639061,1,,
dc:a6:32:26:67:ab,17.600996,0.80055803,80,-57,2022-07-08T12:42:47.743+0100,7/8/2022 12:42,4.548639061,1,,
dc:a6:32:26:67:ab,17.644995,0.7950585,80,-58,2022-07-08T12:42:49.765+0100,7/8/2022 12:42,4.591002188,1,,
dc:a6:32:26:67:ab,17.577703,0.801933,80,-59,2022-07-08T12:42:51.777+0100,7/8/2022 12:42,4.525954938,1,,
dc:a6:32:26:67:ab,17.577703,0.801933,80,-59,2022-07-08T12:42:51.777+0100,7/8/2022 12:42,4.525954938,1,,
dc:a6:32:26:67:ab,13.969873,1.2021918,80,-58,2022-07-08T12:42:53.834+0100,7/8/2022 12:42,1.470322884,1,,
dc:a6:32:26:67:ab,13.969873,1.2021918,80,-58,2022-07-08T12:42:53.834+0100,7/8/2022 12:42,1.470322884,1,,
dc:a6:32:26:67:ab,16.770594,0.8032674,80,-57,2022-07-08T12:42:55.835+0100,7/8/2022 12:42,3.734642468,1,,
dc:a6:32:26:67:ab,16.770594,0.8032674,80,-57,2022-07-08T12:42:55.835+0100,7/8/2022 12:42,3.734642468,1,,
dc:a6:32:26:67:ab,16.819727,0.7978083,80,-58,2022-07-08T12:42:57.876+0100,7/8/2022 12:42,3.781484772,1,,
dc:a6:32:26:67:ab,26.899147,33.716446,80,-56,2022-07-08T13:53:20.665+0100,7/8/2022 13:53,24.77594597,2,,
dc:a6:32:26:67:ab,36.416668,44.02,88,-56,2022-07-08T13:53:22.707+0100,7/8/2022 13:53,38.69341754,2,,
dc:a6:32:26:67:ab,36.416668,44.02,88,-56,2022-07-08T13:53:22.707+0100,7/8/2022 13:53,38.69341754,2,,
dc:a6:32:26:67:ab,33.4923,32.482647,80,-56,2022-07-08T13:53:24.753+0100,7/8/2022 13:53,28.10116919,2,,
dc:a6:32:26:67:ab,33.4923,32.482647,80,-56,2022-07-08T13:53:24.753+0100,7/8/2022 13:53,28.10116919,2,,
dc:a6:32:26:67:ab,32.18084,32.269676,80,-56,2022-07-08T13:53:26.772+0100,7/8/2022 13:53,27.01423625,2,,
dc:a6:32:26:67:ab,30.485703,22.564333,80,-55,2022-07-08T13:53:28.786+0100,7/8/2022 13:53,19.76317094,2,,
dc:a6:32:26:67:ab,30.485703,22.564333,80,-55,2022-07-08T13:53:28.786+0100,7/8/2022 13:53,19.76317094,2,,
dc:a6:32:26:67:ab,31.380219,21.514673,80,-56,2022-07-08T13:53:30.795+0100,7/8/2022 13:53,20.09295982,2,,
dc:a6:32:26:67:ab,31.380219,21.514673,80,-56,2022-07-08T13:53:30.795+0100,7/8/2022 13:53,20.09295982,2,,
dc:a6:32:26:67:ab,33.657204,25.384285,80,-56,2022-07-08T13:53:32.904+0100,7/8/2022 13:53,23.91587404,2,,
dc:a6:32:26:67:ab,33.657204,25.384285,80,-56,2022-07-08T13:53:32.904+0100,7/8/2022 13:53,23.91587404,2,,
dc:a6:32:26:67:ab,36.640625,34.801765,88,-56,2022-07-08T13:53:34.921+0100,7/8/2022 13:53,31.98460562,2,,
dc:a6:32:26:67:ab,36.640625,34.801765,88,-56,2022-07-08T13:53:34.921+0100,7/8/2022 13:53,31.98460562,2,,
dc:a6:32:26:67:ab,39.381836,38.75517,88,-55,2022-07-08T13:53:36.958+0100,7/8/2022 13:53,36.69464873,2,,
dc:a6:32:26:67:ab,39.381836,38.75517,88,-55,2022-07-08T13:53:36.958+0100,7/8/2022 13:53,36.69464873,2,,
dc:a6:32:26:67:ab,43.7,44.02,80,-55,2022-07-08T13:53:38.965+0100,7/8/2022 13:53,43.46876208,2,,
dc:a6:32:26:67:ab,43.7,44.02,80,-55,2022-07-08T13:53:38.965+0100,7/8/2022 13:53,43.46876208,2,,
dc:a6:32:26:67:ab,43.7,44.02,80,-56,2022-07-08T13:53:40.988+0100,7/8/2022 13:53,43.46876208,2,,
dc:a6:32:26:67:ab,43.7,44.02,80,-56,2022-07-08T13:53:40.988+0100,7/8/2022 13:53,43.46876208,2,,
dc:a6:32:26:67:ab,43.7,44.02,88,-55,2022-07-08T13:53:43.026+0100,7/8/2022 13:53,43.46876208,2,,
dc:a6:32:26:67:ab,38.756912,39.600258,80,-55,2022-07-08T13:53:45.051+0100,7/8/2022 13:53,36.85247774,2,,
dc:a6:32:26:67:ab,38.756912,39.600258,80,-55,2022-07-08T13:53:45.051+0100,7/8/2022 13:53,36.85247774,2,,
dc:a6:32:26:67:ab,39.76026,36.56703,80,-55,2022-07-08T13:53:47.063+0100,7/8/2022 13:53,35.48422332,2,,
dc:a6:32:26:67:ab,39.76026,36.56703,80,-55,2022-07-08T13:53:47.063+0100,7/8/2022 13:53,35.48422332,2,,
dc:a6:32:26:67:ab,38.07534,37.93265,80,-56,2022-07-08T13:53:49.074+0100,7/8/2022 13:53,35.18667612,2,,
dc:a6:32:26:67:ab,38.07534,37.93265,80,-56,2022-07-08T13:53:49.074+0100,7/8/2022 13:53,35.18667612,2,,
dc:a6:32:26:67:ab,35.57526,38.51588,80,-55,2022-07-08T13:53:51.129+0100,7/8/2022 13:53,33.89495369,2,,
dc:a6:32:26:67:ab,35.57526,38.51588,80,-55,2022-07-08T13:53:51.129+0100,7/8/2022 13:53,33.89495369,2,,
dc:a6:32:26:67:ab,36.86499,37.163174,88,-56,2022-07-08T13:53:53.136+0100,7/8/2022 13:53,33.78724097,2,,
dc:a6:32:26:67:ab,36.86499,37.163174,88,-56,2022-07-08T13:53:53.136+0100,7/8/2022 13:53,33.78724097,2,,
dc:a6:32:26:67:ab,39.40119,32.467163,80,-55,2022-07-08T13:53:55.153+0100,7/8/2022 13:53,32.62984928,2,,
dc:a6:32:26:67:ab,39.40119,32.467163,80,-55,2022-07-08T13:53:55.153+0100,7/8/2022 13:53,32.62984928,2,,
dc:a6:32:26:67:ab,38.140602,35.679955,80,-55,2022-07-08T13:53:57.148+0100,7/8/2022 13:53,33.68474989,2,,
dc:a6:32:26:67:ab,39.37992,24.797144,80,-55,2022-07-08T13:53:59.214+0100,7/8/2022 13:53,28.73472074,2,,
dc:a6:32:26:67:ab,39.37992,24.797144,80,-55,2022-07-08T13:53:59.214+0100,7/8/2022 13:54,28.73472074,2,,
dc:a6:32:26:67:ab,33.399918,15.256767,80,-56,2022-07-08T13:54:01.228+0100,7/8/2022 13:54,20.38848277,2,,
dc:a6:32:26:67:ab,33.399918,15.256767,80,-56,2022-07-08T13:54:01.228+0100,7/8/2022 13:54,20.38848277,2,,
dc:a6:32:26:67:ab,26.266087,15.594363,80,-56,2022-07-08T13:54:03.256+0100,7/8/2022 13:54,13.37299999,2,,
dc:a6:32:26:67:ab,26.266087,15.594363,80,-56,2022-07-08T13:54:03.256+0100,7/8/2022 13:54,13.37299999,2,,
dc:a6:32:26:67:ab,18.285538,15.989001,80,-55,2022-07-08T13:54:05.266+0100,7/8/2022 13:54,5.904234078,2,,
dc:a6:32:26:67:ab,18.285538,15.989001,80,-55,2022-07-08T13:54:05.266+0100,7/8/2022 13:54,5.904234078,2,,
dc:a6:32:26:67:ab,16.351046,11.9945,80,-54,2022-07-08T13:54:07.271+0100,7/8/2022 13:54,3.419397873,2,,
dc:a6:32:26:67:ab,16.351046,11.9945,80,-54,2022-07-08T13:54:07.271+0100,7/8/2022 13:54,3.419397873,2,,
dc:a6:32:26:67:ab,14.47968,10.346881,80,-54,2022-07-08T13:54:09.307+0100,7/8/2022 13:54,3.090054948,2,,
dc:a6:32:26:67:ab,14.47968,10.346881,80,-54,2022-07-08T13:54:09.307+0100,7/8/2022 13:54,3.090054948,2,,
dc:a6:32:26:67:ab,20.504185,17.653282,80,-55,2022-07-08T13:54:11.309+0100,7/8/2022 13:54,8.66006761,2,,
dc:a6:32:26:67:ab,20.504185,17.653282,80,-55,2022-07-08T13:54:11.309+0100,7/8/2022 13:54,8.66006761,2,,
dc:a6:32:26:67:ab,19.617413,17.262403,80,-56,2022-07-08T13:54:13.375+0100,7/8/2022 13:54,7.700935094,2,,
dc:a6:32:26:67:ab,21.543573,15.230539,80,-55,2022-07-08T13:54:15.404+0100,7/8/2022 13:54,8.679872712,2,,
dc:a6:32:26:67:ab,21.543573,15.230539,80,-55,2022-07-08T13:54:15.404+0100,7/8/2022 13:54,8.679872712,2,,
dc:a6:32:26:67:ab,18.72413,15.964659,80,-56,2022-07-08T13:54:17.452+0100,7/8/2022 13:54,6.280255138,2,,
dc:a6:32:26:67:ab,18.72413,15.964659,80,-56,2022-07-08T13:54:17.452+0100,7/8/2022 13:54,6.280255138,2,,
dc:a6:32:26:67:ab,11.507906,19.095516,80,-57,2022-07-08T13:54:19.458+0100,7/8/2022 13:54,6.186787447,2,,
dc:a6:32:26:67:ab,11.507906,19.095516,80,-57,2022-07-08T13:54:19.458+0100,7/8/2022 13:54,6.186787447,2,,
dc:a6:32:26:67:ab,2.3455455,12.0164175,80,-57,2022-07-08T13:54:21.507+0100,7/8/2022 13:54,10.83451001,2,,
dc:a6:32:26:67:ab,2.3455455,12.0164175,80,-57,2022-07-08T13:54:21.507+0100,7/8/2022 13:54,10.83451001,2,,
dc:a6:32:26:67:ab,0,12.577143,80,-56,2022-07-08T13:54:23.562+0100,7/8/2022 13:54,13.13472233,2,,
dc:a6:32:26:67:ab,0,12.577143,80,-56,2022-07-08T13:54:23.562+0100,7/8/2022 13:54,13.13472233,2,,
dc:a6:32:26:67:ab,0,18.865715,88,-56,2022-07-08T13:54:25.597+0100,7/8/2022 13:54,14.32470658,2,,
dc:a6:32:26:67:ab,0,18.865715,88,-56,2022-07-08T13:54:25.597+0100,7/8/2022 13:54,14.32470658,2,,
dc:a6:32:26:67:ab,0,18.865715,96,-56,2022-07-08T13:54:27.610+0100,7/8/2022 13:54,14.32470658,2,,
dc:a6:32:26:67:ab,0,18.865715,96,-56,2022-07-08T13:54:27.610+0100,7/8/2022 13:54,14.32470658,2,,
dc:a6:32:26:67:ab,0,12.577143,80,-57,2022-07-08T13:54:29.707+0100,7/8/2022 13:54,13.13472233,2,,
dc:a6:32:26:67:ab,4.3918867,11.121719,80,-57,2022-07-08T13:54:31.710+0100,7/8/2022 13:54,8.957968111,2,,
dc:a6:32:26:67:ab,4.3918867,11.121719,80,-57,2022-07-08T13:54:31.710+0100,7/8/2022 13:54,8.957968111,2,,
dc:a6:32:26:67:ab,5.197265,11.642439,80,-56,2022-07-08T13:54:33.747+0100,7/8/2022 13:54,8.063256722,2,,
dc:a6:32:26:67:ab,5.197265,11.642439,80,-56,2022-07-08T13:54:33.747+0100,7/8/2022 13:54,8.063256722,2,,
dc:a6:32:26:67:ab,8.986829,10.272584,88,-56,2022-07-08T13:54:35.757+0100,7/8/2022 13:54,5.023724964,2,,
dc:a6:32:26:67:ab,8.986829,10.272584,88,-56,2022-07-08T13:54:35.757+0100,7/8/2022 13:54,5.023724964,2,,
dc:a6:32:26:67:ab,10.791432,9.395326,80,-56,2022-07-08T13:54:37.769+0100,7/8/2022 13:54,4.397286175,2,,
dc:a6:32:26:67:ab,10.791432,9.395326,80,-56,2022-07-08T13:54:37.769+0100,7/8/2022 13:54,4.397286175,2,,
dc:a6:32:26:67:ab,9.635346,10.180882,80,-57,2022-07-08T13:54:39.784+0100,7/8/2022 13:54,4.563377964,2,,
dc:a6:32:26:67:ab,9.635346,10.180882,80,-57,2022-07-08T13:54:39.784+0100,7/8/2022 13:54,4.563377964,2,,
dc:a6:32:26:67:ab,11.784182,8.900521,80,-57,2022-07-08T13:54:41.803+0100,7/8/2022 13:54,4.430097847,2,,
dc:a6:32:26:67:ab,11.784182,8.900521,80,-57,2022-07-08T13:54:41.803+0100,7/8/2022 13:54,4.430097847,2,,
dc:a6:32:26:67:ab,18.858397,5.570802,80,-58,2022-07-08T13:54:43.810+0100,7/8/2022 13:54,9.483236881,2,,
dc:a6:32:26:67:ab,18.858397,5.570802,80,-58,2022-07-08T13:54:43.810+0100,7/8/2022 13:54,9.483236881,2,,
dc:a6:32:26:67:ab,20.382467,4.404384,80,-56,2022-07-08T13:54:45.853+0100,7/8/2022 13:54,11.34527113,2,,
dc:a6:32:26:67:ab,22.0055,3.9986253,80,-56,2022-07-08T13:54:47.874+0100,7/8/2022 13:54,12.73393868,2,,
dc:a6:32:26:67:ab,22.0055,3.9986253,80,-56,2022-07-08T13:54:47.874+0100,7/8/2022 13:54,12.73393868,2,,
dc:a6:32:26:67:ab,26.863602,2.7840998,80,-58,2022-07-08T13:54:49.948+0100,7/8/2022 13:54,17.19577133,2,,
dc:a6:32:26:67:ab,26.863602,2.7840998,80,-58,2022-07-08T13:54:49.948+0100,7/8/2022 13:54,17.19577133,2,,
dc:a6:32:26:67:ab,24.016256,3.597032,80,-57,2022-07-08T13:54:51.956+0100,7/8/2022 13:54,14.47087103,2,,
dc:a6:32:26:67:ab,24.016256,3.597032,80,-57,2022-07-08T13:54:51.956+0100,7/8/2022 13:54,14.47087103,2,,
dc:a6:32:26:67:ab,22.769741,4.009618,80,-56,2022-07-08T13:54:53.956+0100,7/8/2022 13:54,13.27075581,2,,
dc:a6:32:26:67:ab,22.769741,4.009618,80,-56,2022-07-08T13:54:53.956+0100,7/8/2022 13:54,13.27075581,2,,
dc:a6:32:26:67:ab,22.317036,4.424845,80,-56,2022-07-08T13:54:55.976+0100,7/8/2022 13:54,12.65653355,2,,
dc:a6:32:26:67:ab,22.317036,4.424845,80,-56,2022-07-08T13:54:55.976+0100,7/8/2022 13:54,12.65653355,2,,
dc:a6:32:26:67:ab,19.52578,5.2213593,80,-56,2022-07-08T13:54:58.021+0100,7/8/2022 13:54,10.17018175,2,,
dc:a6:32:26:67:ab,19.52578,5.2213593,80,-56,2022-07-08T13:54:58.021+0100,7/8/2022 13:54,10.17018175,2,,
dc:a6:32:26:67:ab,11.598367,7.1994424,80,-56,2022-07-08T13:55:00.029+0100,7/8/2022 13:55,6.117058393,2,,
dc:a6:32:26:67:ab,11.598367,7.1994424,80,-56,2022-07-08T13:55:00.029+0100,7/8/2022 13:55,6.117058393,2,,
dc:a6:32:26:67:ab,15.616159,5.587407,80,-57,2022-07-08T13:55:02.051+0100,7/8/2022 13:55,7.937545872,2,,
dc:a6:32:26:67:ab,16.435926,5.181649,80,-56,2022-07-08T13:55:04.069+0100,7/8/2022 13:55,8.604874613,2,,
dc:a6:32:26:67:ab,16.435926,5.181649,80,-56,2022-07-08T13:55:04.069+0100,7/8/2022 13:55,8.604874613,2,,
dc:a6:32:26:67:ab,19.241741,3.9849975,80,-55,2022-07-08T13:55:06.080+0100,7/8/2022 13:55,10.99746586,2,,
dc:a6:32:26:67:ab,19.241741,3.9849975,80,-55,2022-07-08T13:55:06.080+0100,7/8/2022 13:55,10.99746586,2,,
dc:a6:32:26:67:ab,22.057547,3.1871083,80,-56,2022-07-08T13:55:08.083+0100,7/8/2022 13:55,13.36221521,2,,
dc:a6:32:26:67:ab,22.057547,3.1871083,80,-56,2022-07-08T13:55:08.083+0100,7/8/2022 13:55,13.36221521,2,,
dc:a6:32:26:67:ab,26.816936,2.0027497,80,-58,2022-07-08T13:55:10.090+0100,7/8/2022 13:55,17.64035139,2,,
dc:a6:32:26:67:ab,26.816936,2.0027497,80,-58,2022-07-08T13:55:10.090+0100,7/8/2022 13:55,17.64035139,2,,
dc:a6:32:26:67:ab,28.039669,10.4824705,80,-57,2022-07-08T13:55:12.116+0100,7/8/2022 13:55,15.14828609,2,,
dc:a6:32:26:67:ab,28.039669,10.4824705,80,-57,2022-07-08T13:55:12.116+0100,7/8/2022 13:55,15.14828609,2,,
dc:a6:32:26:67:ab,30.016417,10.060172,80,-57,2022-07-08T13:55:14.148+0100,7/8/2022 13:55,17.16853213,2,,
dc:a6:32:26:67:ab,30.800518,10.005176,80,-57,2022-07-08T13:55:16.269+0100,7/8/2022 13:55,17.95006926,2,,
dc:a6:32:26:67:ab,30.800518,10.005176,80,-57,2022-07-08T13:55:16.269+0100,7/8/2022 13:55,17.95006926,2,,
dc:a6:32:26:67:ab,30.7951,9.950989,80,-57,2022-07-08T13:55:18.303+0100,7/8/2022 13:55,17.95422882,2,,
dc:a6:32:26:67:ab,30.7951,9.950989,80,-57,2022-07-08T13:55:18.303+0100,7/8/2022 13:55,17.95422882,2,,
dc:a6:32:26:67:ab,27.958914,10.300376,80,-59,2022-07-08T13:55:20.313+0100,7/8/2022 13:55,15.10175159,2,,
dc:a6:32:26:67:ab,27.958914,10.300376,80,-59,2022-07-08T13:55:20.313+0100,7/8/2022 13:55,15.10175159,2,,
dc:a6:32:26:67:ab,27.178938,2.4030087,80,-57,2022-07-08T13:55:22.355+0100,7/8/2022 13:55,17.67725106,2,,
dc:a6:32:26:67:ab,27.198187,2.4002588,80,-56,2022-07-08T13:55:24.357+0100,7/8/2022 13:55,17.69422658,2,,
dc:a6:32:26:67:ab,27.198187,2.4002588,80,-56,2022-07-08T13:55:24.357+0100,7/8/2022 13:55,17.69422658,2,,
dc:a6:32:26:67:ab,27.217152,2.3975496,80,-56,2022-07-08T13:55:26.380+0100,7/8/2022 13:55,17.71095654,2,,
dc:a6:32:26:67:ab,27.217152,2.3975496,80,-56,2022-07-08T13:55:26.380+0100,7/8/2022 13:55,17.71095654,2,,
dc:a6:32:26:67:ab,28.045168,13.717538,80,-56,2022-07-08T13:55:28.397+0100,7/8/2022 13:55,14.93363323,2,,
dc:a6:32:26:67:ab,28.045168,13.717538,80,-56,2022-07-08T13:55:28.397+0100,7/8/2022 13:55,14.93363323,2,,
dc:a6:32:26:67:ab,31.171766,13.253576,88,-58,2022-07-08T13:55:30.395+0100,7/8/2022 13:55,18.04887574,2,,
dc:a6:32:26:67:ab,31.171766,13.253576,88,-58,2022-07-08T13:55:30.395+0100,7/8/2022 13:55,18.04887574,2,,
dc:a6:32:26:67:ab,29.887213,13.140508,80,-56,2022-07-08T13:55:32.435+0100,7/8/2022 13:55,16.76386177,2,,
dc:a6:32:26:67:ab,29.887213,13.140508,80,-56,2022-07-08T13:55:32.435+0100,7/8/2022 13:55,16.76386177,2,,
dc:a6:32:26:67:ab,29.883703,13.061257,80,-56,2022-07-08T13:55:34.442+0100,7/8/2022 13:55,16.76045806,2,,
